Issue Date,Applied Date,Permit Type,Property Class,Permit Class,Work Class,Status Current,Total Job Valuation,Housing Units,Number Of Floors,Council District,Original Zip,Latitude,Longitude,Contractor Company Name,Fiscal Year Issued,Calendar Year Issued,Has Valuation
2020-09-18,2020-06-05,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,5,78748.0,30.13038607,-97.81093038,,2020,2020,No
2020-09-01,2020-08-31,Building Permit,Residential,R- 435 Renovations/Remodel,Repair,Final,15325.0,1.0,1.0,1,78724.0,30.31224406,-97.65913088,Valdez Remodeling & Weatherization Inc.**Main**,2020,2020,Yes
2020-08-27,1998-06-10,Building Permit,Residential,R- 434 Addition & Alterations,Addition,Final,2500.0,1.0,1.0,9,78705.0,30.29606135,-97.74517077,,2020,2020,Yes
2020-09-16,2020-07-21,Building Permit,Commercial,C- 329 Com Structures Other Than Bldg,New,Expired,142800.0,0.0,0.0,3,78741.0,,,Erw Site Solution ***Main***,2020,2020,Yes
2020-09-25,2020-05-29,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,2,78747.0,,,,2020,2020,No
2020-09-25,2020-07-10,Plumbing Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,,2.0,1.0,3,78741.0,30.22193791,-97.73529335,4U Plumbing,2020,2020,No
2020-09-02,2020-06-17,Building Permit,Residential,R- 101 Single Family Houses,New,Final,300000.0,1.0,2.0,5,78704.0,30.25270125,-97.7731787,Jimmel Investments,2020,2020,Yes
2020-09-18,2020-08-12,Building Permit,Commercial,C-1000 Commercial Remodel,Remodel,Expired,,1.0,1.0,10,78746.0,30.33531975,-97.80737005,Ericsson Inc. ***Main****,2020,2020,No
2020-09-16,2020-02-04,Plumbing Permit,Residential,R- 102 Secondary Apartment,New,Final,,1.0,1.0,5,78745.0,,,L & M Plumbing & Remodeling,2020,2020,No
2020-09-09,2020-09-09,Plumbing Permit,Residential,Residential,New,Final,,1.0,1.0,Unknown,78728.0,30.46307883,-97.67874716,Victory Plumbing Company,2020,2020,No
2020-09-23,2020-06-24,Driveway / Sidewalks,Residential,Res. Driveway & Sidewalk,New,Final,,,,1,78660.0,30.40159086,-97.61321122,D R Horton Homes,2020,2020,No
2020-09-01,2020-06-05,Driveway / Sidewalks,Residential,Res. Driveway & Sidewalk,New,Final,,,,1,78653.0,,,Brohn Homes,2020,2020,No
2020-09-18,2020-09-18,Electrical Permit,Residential,Residential,New,Final,,1.0,1.0,Unknown,78660.0,,,Allen Bebee Electric,2020,2020,No
2020-09-17,2019-12-10,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,3,78741.0,30.22743799,-97.70386291,"Leonard'S Electric, Llc",2020,2020,No
2020-09-01,2020-08-28,Mechanical Permit,Residential,Residential,Change Out,Final,,,,5,78748.0,30.18868302,-97.82925531,,2020,2020,No
2020-09-28,2020-09-17,Electrical Permit,Residential,Residential,Special Inspections Program,Final,,,,8,78739.0,30.19560458,-97.89230233,Grayzer Electric Llc,2020,2020,No
2020-09-29,2020-09-25,Electrical Permit,Residential,Residential,Auxiliary Power,Final,,1.0,1.0,5,78747.0,30.14078482,-97.77904118,,2020,2020,No
2020-09-15,2018-10-03,Mechanical Permit,Commercial,C-1001 Commercial Finish Out,Remodel,Final,,90.0,7.0,7,78758.0,30.39502398,-97.7187031,Encore Mechanical,2020,2020,No
2020-09-29,2020-06-01,Electrical Permit,Commercial,C-1000 Commercial Remodel,Remodel,Final,,4.0,2.0,2,78744.0,30.1996283,-97.73520938,Agape Electric Ltd,2020,2020,No
2020-09-24,2020-06-23,Electrical Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,,1.0,1.0,10,78730.0,30.34092856,-97.82521152,Aj&A Electric,2020,2020,No
2020-09-23,2020-09-22,Electrical Permit,Residential,Residential,Repair,Final,,1.0,1.0,1,78721.0,30.28308629,-97.68664436,Jackson Electric Inc,2020,2020,No
2020-09-17,2020-08-11,Building Permit,Commercial,C-1000 Commercial Remodel,Remodel,Final,,1.0,1.0,7,78759.0,30.39673595,-97.73053232,"Sabre Commercial, Inc.**Main**",2020,2020,No
2020-09-15,2020-06-11,Driveway / Sidewalks,Commercial,"Com. Sidewalk, Curb, Gutter",New,Expired,,,,Unknown,,,,,2020,2020,No
2020-09-30,2020-09-29,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,7,78727.0,30.42561283,-97.71893651,,2020,2020,No
2020-09-29,2020-09-28,Electrical Permit,Residential,Residential,Repair,Expired,,1.0,1.0,8,78739.0,30.18299538,-97.90651166,,2020,2020,No
2020-08-31,2020-06-17,Driveway / Sidewalks,Residential,"Res. Driveway, Curb, Gutter",New,Final,,,,7,78757.0,30.33657671,-97.72941582,"Paradisa Homes, Llc***Main***",2020,2020,No
2020-08-31,2020-08-28,Electrical Permit,Residential,Residential,Repair,Final,,1.0,1.0,Unknown,78738.0,30.31797902,-97.96976053,"Austin Lanehart Electric Co., Inc.",2020,2020,No
2020-09-14,2020-06-26,Electrical Permit,Residential,R- 329 Res Structures Other Than Bldg,New,Final,,1.0,0.0,10,78703.0,30.30156465,-97.76279521,S&J Carey Electric,2020,2020,No
2020-09-17,2020-09-14,Electrical Permit,Residential,Residential,Repair,Expired,,1.0,1.0,9,78751.0,30.29632996,-97.72139898,Upton Electric,2020,2020,No
2020-09-02,2020-08-31,Electrical Permit,Commercial,Commercial,Temporary  Loop,Final,,1.0,1.0,2,78747.0,,,Lowry Electrical Contracting,2020,2020,No
2020-09-15,2020-02-04,Plumbing Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,1,78721.0,,,Icon Technology Inc,2020,2020,No
2020-09-28,2020-09-24,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,Unknown,78725.0,30.21800534,-97.6326769,,2020,2020,No
2020-09-25,2020-08-28,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,7,78660.0,30.43656409,-97.65171036,,2020,2020,No
2020-08-28,2020-08-28,Electrical Permit,Residential,Residential,New,Final,,1.0,1.0,Unknown,78724.0,30.27933058,-97.58018451,"Deluna Electrical Services, Llc",2020,2020,No
2020-09-25,2020-05-07,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,2,78744.0,30.15859692,-97.72523507,,2020,2020,No
2020-09-21,2020-09-17,Plumbing Permit,Residential,Residential,Repair,Final,,0.0,0.0,Unknown,78754.0,30.33266792,-97.64555535,Aaa Auger,2020,2020,No
2020-09-09,2020-07-07,Building Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,300000.0,1.0,3.0,10,78731.0,30.3503347,-97.779508,Distinctive Remodeling,2020,2020,Yes
2020-08-28,2020-05-14,Driveway / Sidewalks,Residential,Res. Driveway & Sidewalk,New,Final,,,,1,78653.0,,,Brohn Homes,2020,2020,No
2020-09-16,2020-08-13,Plumbing Permit,Residential,Residential,Repair,Final,,1.0,1.0,4,78753.0,30.34516327,-97.70259778,6B Plumbing,2020,2020,No
2020-09-15,2020-08-18,Building Permit,Residential,R- 329 Res Structures Other Than Bldg,New,Final,45000.0,1.0,1.0,10,78731.0,30.31726746,-97.76683409,"Aqua Builders, Inc.",2020,2020,Yes
2020-09-03,2020-09-02,Electrical Permit,Residential,Residential,Repair,Expired,,1.0,1.0,Unknown,78660.0,30.42255448,-97.65096713,"Austin Lanehart Electric Co., Inc.",2020,2020,No
2020-09-21,2020-09-16,Mechanical Permit,Residential,Residential,Change Out,Expired,,,,4,78758.0,30.36069139,-97.70297665,,2020,2020,No
2020-09-01,2020-08-18,Plumbing Permit,Residential,Residential,Repair,Final,,0.0,0.0,6,78750.0,30.44356049,-97.79464825,The Veach Company,2020,2020,No
2020-09-24,2020-04-20,Plumbing Permit,Commercial,C-1001 Commercial Finish Out,Remodel,Final,,10.0,1.0,9,78705.0,30.28805303,-97.74411466,,2020,2020,No
2020-08-27,2020-07-30,Building Permit,Residential,R- 101 Single Family Houses,New,Final,236000.0,1.0,2.0,2,78744.0,30.15463646,-97.71728431,Brookfield Residential Texas Homes Llc,2020,2020,Yes
2020-09-16,2020-05-14,Mechanical Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,,1.0,3.0,8,78746.0,30.28641016,-97.7927158,Ehrlich Mechanical,2020,2020,No
2020-09-22,2020-06-03,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,3,78741.0,30.23249499,-97.69325702,Bolder Electric Solutions,2020,2020,No
2020-09-25,2020-09-16,Plumbing Permit,Residential,Residential,Repair,Final,,1.0,0.0,5,78704.0,30.25240609,-97.77258461,Rod Plumbing,2020,2020,No
2020-09-28,2020-07-15,Electrical Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,,1.0,1.0,7,78727.0,30.41977512,-97.68053637,,2020,2020,No
2020-09-28,2020-06-05,Building Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,1.0,1.0,1.0,5,78704.0,30.25558575,-97.7782472,W+Inc,2020,2020,Yes
2020-09-11,2020-09-09,Electrical Permit,Residential,Residential,Auxiliary Power,Expired,,1.0,1.0,8,78749.0,30.21356168,-97.88010981,"Tesla Energy Operations, Inc.",2020,2020,No
2020-09-24,2020-09-11,Building Permit,Commercial,C- 649 Demolition All Other Bldgs Com,Demolition,Final,0.0,1.0,1.0,7,78757.0,30.3403155,-97.73055156,Bartlett Cocke General Contractors (Main),2020,2020,No
2020-09-10,2020-06-18,Building Permit,Residential,R- 101 Single Family Houses,New,Final,0.0,1.0,2.0,7,78756.0,30.32155957,-97.74175721,Tcc Builders Llc,2020,2020,No
2020-09-16,2020-02-24,Electrical Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,,0.0,0.0,10,78731.0,30.3543224,-97.76256262,Hellas Construction,2020,2020,No
2020-09-25,2019-06-20,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,2,78617.0,30.14806508,-97.59292058,,2020,2020,No
2020-09-17,2020-05-28,Mechanical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,1.0,1,78724.0,30.30823314,-97.62763487,,2020,2020,No
2020-09-01,2020-05-05,Electrical Permit,Commercial,C-1000 Commercial Remodel,Remodel,Final,,0.0,1.0,1,78725.0,30.28439728,-97.66062493,Pruneda Construction Company,2020,2020,No
2020-09-02,2020-05-28,Mechanical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,1.0,1,78660.0,30.40016318,-97.61346092,Christianson Plumbing & Air Co,2020,2020,No
2020-09-02,2019-09-16,Mechanical Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,,2.0,2.0,7,78756.0,30.32003178,-97.73815565,,2020,2020,No
2020-08-31,2016-02-19,Plumbing Permit,Residential,R- 329 Res Structures Other Than Bldg,New,Final,,0.0,0.0,10,78759.0,30.3885846,-97.76756896,,2020,2020,No
2020-09-24,2020-09-22,Mechanical Permit,Residential,Residential,Change Out,Expired,,,,10,78730.0,30.37288058,-97.84294569,,2020,2020,No
2020-09-01,2020-08-14,Building Permit,Commercial,C-1000 Commercial Remodel,Remodel,Final,,1.0,2.0,2,78719.0,,,T&G Corporation Dba Florida T&G Corporation Texas Division Inc,2020,2020,No
2020-09-02,2020-09-01,Plumbing Permit,Residential,Residential,Repair,Final,,1.0,1.0,7,78757.0,30.35446824,-97.74302003,,2020,2020,No
2020-09-29,2019-05-29,Mechanical Permit,Residential,R- 102 Secondary Apartment,New,Final,,1.0,2.0,7,78757.0,30.34349256,-97.72434579,Christianson Plumbing & Air Co,2020,2020,No
2020-09-21,2019-11-22,Mechanical Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,,1.0,1.0,10,78731.0,30.36328073,-97.75176862,,2020,2020,No
2020-09-23,2020-08-27,Mechanical Permit,Commercial,Commercial,Change Out,Expired,,,,3,78745.0,,,"Sa&H Western Holdings, Llc",2020,2020,No
2020-09-17,2020-07-24,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,1,78723.0,30.29530228,-97.67423056,"Austin Lanehart Electric Co., Inc.",2020,2020,No
2020-09-21,2020-09-17,Plumbing Permit,Residential,Residential,Change Out,Final,,,,8,78735.0,30.24975266,-97.87726115,,2020,2020,No
2020-09-29,2020-09-28,Plumbing Permit,Residential,Residential,Change Out,Expired,,,,8,78735.0,30.2548804,-97.88292816,,2020,2020,No
2020-08-28,2020-08-04,Building Permit,Residential,R- 329 Res Structures Other Than Bldg,New,Final,1.0,1.0,0.0,7,78757.0,30.34255562,-97.72452651,"Athena Pools, Llc",2020,2020,Yes
2020-09-15,2020-07-08,Mechanical Permit,Commercial,C-1001 Commercial Finish Out,Remodel,Final,,1.0,1.0,8,78735.0,30.25569415,-97.87573192,Pro-Air Engineering Inc,2020,2020,No
2020-08-31,2020-08-11,Mechanical Permit,Residential,Residential,Change Out,Expired,,,,10,78703.0,30.29276914,-97.76485499,,2020,2020,No
2020-08-28,2020-08-26,Mechanical Permit,Residential,Residential,Change Out,Final,,,,1,78754.0,30.37361633,-97.66018234,Alamo Austin Air Conditioning & Heating Inc,2020,2020,No
2020-09-17,2020-07-15,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,7,78731.0,30.32651571,-97.75293938,Armadillo Electrical Services,2020,2020,No
2020-09-23,2019-10-14,Mechanical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,7,78757.0,30.34764815,-97.7174503,Krd Mechanical,2020,2020,No
2020-09-04,2019-11-13,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,3,78704.0,30.2453199,-97.7611215,,2020,2020,No
2020-09-17,2020-07-09,Plumbing Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,3.0,6,78717.0,30.47647972,-97.78246381,Christianson Plumbing,2020,2020,No
2020-08-27,2020-08-12,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,8,78652.0,30.16985359,-97.92070522,"In Charge Electrical Services, Llc",2020,2020,No
2020-09-16,2020-07-15,Building Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,1.0,1.0,1.0,7,78727.0,30.41977512,-97.68053637,Quickcad Drafting And Design,2020,2020,Yes
2020-09-17,2020-06-09,Building Permit,Residential,R- 102 Secondary Apartment,New,Final,150000.0,1.0,2.0,3,78741.0,30.23022784,-97.69788942,Precise Custom Homes Inc. (Main),2020,2020,Yes
2020-09-22,2020-09-16,Plumbing Permit,Residential,Residential,Repair,Final,,1.0,1.0,1,78724.0,30.2872971,-97.6468568,,2020,2020,No
2020-09-22,2020-09-11,Electrical Permit,Residential,Residential,Auxiliary Power,Final,,1.0,1.0,6,78717.0,30.50351311,-97.77128841,Hesolar Llc,2020,2020,No
2020-08-31,2020-08-14,Mechanical Permit,Residential,Residential,Change Out,Final,,,,6,78729.0,30.44533161,-97.7658803,"Sa&H Western Holdings, Llc",2020,2020,No
2020-09-18,1983-01-05,Building Permit,Residential,R- 435 Renovations/Remodel,Remodel,Final,13000.0,1.0,,10,78703.0,30.29314281,-97.75442744,,2020,2020,Yes
2020-09-10,2020-02-26,Plumbing Permit,Commercial,Commercial,Fireline,Final,,,,1,78724.0,,,,2020,2020,No
2020-09-25,2020-09-23,Electrical Permit,Residential,Residential,Special Inspections Program,Final,,,,10,78730.0,30.36358124,-97.85512685,Grayzer Electric Llc,2020,2020,No
2020-08-31,2020-07-01,Mechanical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,2,78744.0,30.15875718,-97.72338242,,2020,2020,No
2020-09-18,2017-07-21,Plumbing Permit,Commercial,Commercial,Irrigation,Final,,,,4,78752.0,,,,2020,2020,No
2020-09-24,2020-09-21,Plumbing Permit,Residential,Residential,Change Out,Final,,,,Unknown,78728.0,30.46246881,-97.68943816,Plumb Masters Llc,2020,2020,No
2020-09-01,2020-05-06,Mechanical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,1,78660.0,30.39921476,-97.61309423,Christianson Plumbing & Air Co,2020,2020,No
2020-09-25,2020-03-18,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,2,78744.0,30.14587218,-97.71948668,"In Charge Electrical Services, Llc",2020,2020,No
2020-09-10,2020-03-16,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,1.0,1,78724.0,30.32057413,-97.65566313,"Austin Lanehart Electric Co., Inc.",2020,2020,No
2020-09-09,2020-09-06,Plumbing Permit,Residential,Residential,Repair,Final,,1.0,1.0,9,78704.0,30.23880974,-97.7416022,P & P Plumbing,2020,2020,No
2020-09-25,2020-09-23,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,Unknown,78660.0,,,,2020,2020,No
2020-09-15,2020-09-14,Mechanical Permit,Residential,Residential,Repair,Final,,1.0,0.0,7,78756.0,30.31572619,-97.74203434,Service Wizard Llc,2020,2020,No
2020-08-31,2020-06-01,Building Permit,Commercial,C-1000 Commercial Remodel,Remodel,Final,,4.0,2.0,2,78744.0,30.1996283,-97.73520938,"Legacy Construction Sercives, Llc",2020,2020,No
2020-09-01,2020-03-04,Driveway / Sidewalks,Residential,Res. Driveway & Sidewalk,New,Final,,,,1,78724.0,30.30683717,-97.6274331,D R Horton Homes,2020,2020,No
2020-09-19,2020-04-21,Driveway / Sidewalks,Residential,Res. Driveway & Sidewalk,New,Final,,,,1,78660.0,30.39928881,-97.61256544,D R Horton Homes,2020,2020,No
2020-09-01,2020-06-17,Plumbing Permit,Residential,R- 103 Two Family Bldgs,New,Final,,2.0,2.0,7,78727.0,30.41667767,-97.69438484,,2020,2020,No
2020-09-16,2020-09-15,Electrical Permit,Residential,Residential,New,Final,,1.0,1.0,Unknown,78617.0,30.16246122,-97.6347576,"Austin Lanehart Electric Co., Inc.",2020,2020,No
2020-09-11,2020-09-09,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,1,78702.0,30.28044966,-97.71642245,,2020,2020,No
2020-09-28,2020-09-21,Building Permit,Commercial,C-1000 Commercial Remodel,Remodel,Final,,1.0,1.0,5,78745.0,30.20849628,-97.80658875,Glotel Inc,2020,2020,No
2020-09-25,2020-06-24,Driveway / Sidewalks,Residential,Res. Driveway & Sidewalk,New,Final,,,,1,78660.0,30.40194785,-97.61409277,D R Horton Homes,2020,2020,No
2020-09-17,2020-09-16,Plumbing Permit,Residential,Residential,Repair,Final,,0.0,1.0,9,78704.0,30.24903675,-97.74601936,Torres Plumbing,2020,2020,No
2020-09-28,2020-09-21,Electrical Permit,Residential,Residential,Repair,Final,,1.0,1.0,7,78753.0,30.39898774,-97.64985551,"Molitor Electric, Inc.",2020,2020,No
2020-09-24,2020-09-08,Electrical Permit,Residential,Residential,Upgrade,Final,,1.0,1.0,9,78751.0,30.31007585,-97.7278676,Fox Service Company,2020,2020,No
2020-09-17,2020-09-16,Electrical Permit,Residential,Residential,Repair,Final,,1.0,1.0,5,78745.0,30.21851459,-97.81142214,,2020,2020,No
2020-09-01,2020-08-31,Mechanical Permit,Residential,Residential,Change Out,Final,,,,2,78744.0,30.1948079,-97.75730554,American Residential Services (Ars),2020,2020,No
2020-09-25,2020-08-07,Plumbing Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,1.0,7,78660.0,30.43632252,-97.65120605,Mustang Plumbing,2020,2020,No
2020-09-29,2020-02-07,Plumbing Permit,Residential,R- 102 Secondary Apartment,New,Final,,1.0,2.0,9,78722.0,30.28794132,-97.71964207,G & R Lone Star Plumbing,2020,2020,No
2020-09-23,2020-09-23,Electrical Permit,Residential,Residential,New,Final,,1.0,1.0,Unknown,78724.0,,,"Ies Residential, Inc.",2020,2020,No
2020-09-22,2020-08-19,Plumbing Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,1.0,5,78748.0,30.13025731,-97.81095588,,2020,2020,No
2020-09-16,2020-09-14,Electrical Permit,Residential,Residential,Repair,Expired,,1.0,1.0,Unknown,78660.0,30.4221579,-97.65186361,"Austin Lanehart Electric Co., Inc.",2020,2020,No
2020-08-28,2020-07-15,Building Permit,Commercial,C-1000 Commercial Remodel,Remodel,Expired,,1.0,1.0,1,78752.0,30.32495723,-97.6822144,Holt Concrete Works,2020,2020,No
2020-09-25,2020-05-05,Mechanical Permit,Commercial,C-1000 Commercial Remodel,Remodel,Final,,1.0,1.0,9,78701.0,,,D3 Mechanical Llc,2020,2020,No
2020-09-14,2019-12-18,Electrical Permit,Residential,R- 102 Secondary Apartment,New,Final,,1.0,2.0,3,78704.0,,,Aei Electric Llc,2020,2020,No
2020-08-31,2020-08-28,Electrical Permit,Residential,Residential,Repair,Final,,1.0,1.0,2,78744.0,30.15894883,-97.72374438,"In Charge Electrical Services, Llc",2020,2020,No
2020-09-25,2020-08-28,Mechanical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,2.0,7,78660.0,30.43656409,-97.65171036,Texas Comfort Air,2020,2020,No
2020-09-03,2020-05-22,Mechanical Permit,Residential,R- 102 Secondary Apartment,New,Final,,1.0,2.0,3,78702.0,30.25431245,-97.72935014,,2020,2020,No
2020-08-28,2020-08-24,Mechanical Permit,Residential,Residential,Change Out,Final,,,,1,78724.0,30.30234887,-97.63867833,,2020,2020,No
2020-09-04,2020-04-14,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,2,78744.0,,,,2020,2020,No
2020-09-22,2020-09-22,Plumbing Permit,Residential,Residential,Repair,Final,,1.0,1.0,10,78703.0,30.28995307,-97.75692128,Austin'S Best Plumbing,2020,2020,No
2020-09-09,2020-09-08,Plumbing Permit,Residential,Residential,Irrigation,Final,,,,7,78757.0,30.33449363,-97.73234471,,2020,2020,No
2020-08-31,2020-01-31,Mechanical Permit,Residential,R- 102 Secondary Apartment,New,Final,,1.0,2.0,3,78702.0,30.26548638,-97.70560537,Capital One Enterprises,2020,2020,No
2020-09-18,2020-01-29,Electrical Permit,Residential,Residential,Repair,Final,,1.0,1.0,Unknown,78746.0,30.27911428,-97.79067061,Triangle Electrical Contractors,2020,2020,No
2020-09-28,2020-09-25,Plumbing Permit,Residential,Residential,Change Out,Final,,,,2,78744.0,30.18759123,-97.75116935,Aaa Auger,2020,2020,No
2020-09-10,2020-09-01,Electrical Permit,Residential,R- 101 Single Family Houses,New,Final,,1.0,1.0,1,78653.0,,,"Austin Lanehart Electric Co., Inc.",2020,2020,No
2020-08-31,2020-02-18,Plumbing Permit,Commercial,Commercial,Fireline,Final,,,,9,78722.0,30.30467246,-97.71280824,"Ie2 Construction, Inc",2020,2020,No
2020-09-25,2020-09-22,Electrical Permit,Residential,Residential,Auxiliary Power,Final,,1.0,1.0,1,78724.0,30.31995981,-97.65640617,,2020,2020,No
2020-09-09,2020-09-08,Plumbing Permit,Residential,Residential,Repair,Final,,1.0,1.0,7,78757.0,30.34207023,-97.74659047,Hm Plumbing Llc,2020,2020,No
2020-09-08,2020-06-04,Building Permit,Residential,R- 434 Addition & Alterations,Addition and Remodel,Final,1.0,1.0,2.0,10,78703.0,30.29347976,-97.76065571,S. Kelly Home Renovations Dba Skelly Build,2020,2020,Yes
